Simulation no#,Line ,Load,Wind1,Wind2,Wind3,flag,Sequence
313,Line 16 - 19,0.7,0,0.2,0.6,1,"[('G 05', 'Over-Speed', '1.64'), ('Load 12A_UF', '32.35'), ('Load 07A_UF', '32.35'), ('Load 08A_UF', '32.36'), ('Load 23A_UF', '32.36'), ('Load 04A_UF', '32.36'), ('Load 21A_UF', '32.36'), ('Load 15A_UF', '32.36'), ('Load 24A_UF', '32.37'), ('Load 16A_UF', '32.37')]"
,,,,,,,
314,Line 16 - 21,0.7,0,0.2,0.6,0,[]
,,,,,,,
315,Line 16 - 24,0.7,0,0.2,0.6,0,[]
,,,,,,,
316,Line 26 - 28,0.7,0,0.2,0.6,0,[]
,,,,,,,
317,Line 26 - 29,0.7,0,0.2,0.6,0,[]
,,,,,,,
318,Line 28 - 29,0.7,0,0.2,0.6,0,[]
,,,,,,,
319,Line 23 - 24,0.7,0,0.2,0.6,0,[]
,,,,,,,
320,Line 22 - 23,0.7,0,0.2,0.6,0,[]
,,,,,,,
321,Line 21 - 22,0.7,0,0.2,0.6,0,[]
,,,,,,,
322,Line 03 - 18,0.7,0,0.2,0.6,0,[]
,,,,,,,
323,Line 08 - 09,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.82')]"
,,,,,,,
324,Line 07 - 08,0.7,0,0.2,0.6,0,[]
,,,,,,,
325,Line 02 - 25,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.18')]"
,,,,,,,
326,Line 01 - 02,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.81')]"
,,,,,,,
327,Line 25 - 26,0.7,0,0.2,0.6,0,[]
,,,,,,,
328,Line 17 - 18,0.7,0,0.2,0.6,0,[]
,,,,,,,
329,Line 26 - 27,0.7,0,0.2,0.6,0,[]
,,,,,,,
330,Line 17 - 27,0.7,0,0.2,0.6,0,[]
,,,,,,,
331,Line 16 - 17,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.30')]"
,,,,,,,
332,Line 15 - 16,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.00')]"
,,,,,,,
333,Line 14 - 15,0.7,0,0.2,0.6,0,[]
,,,,,,,
334,Line 04 - 14,0.7,0,0.2,0.6,0,[]
,,,,,,,
335,Line 03 - 04,0.7,0,0.2,0.6,0,[]
,,,,,,,
336,Line 02 - 03,0.7,0,0.2,0.6,0,[]
,,,,,,,
337,Line 01 - 39,0.7,0,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.90')]"
,,,,,,,
338,Line 09 - 39,0.7,0,0.2,0.6,0,[]
,,,,,,,
339,Line 05 - 08,0.7,0,0.2,0.6,0,[]
,,,,,,,
340,Line 05 - 06,0.7,0,0.2,0.6,0,[]
,,,,,,,
341,Line 04 - 05,0.7,0,0.2,0.8,0,[]
,,,,,,,
342,Line 06 - 07,0.7,0,0.2,0.8,0,[]
,,,,,,,
343,Line 06 - 11,0.7,0,0.2,0.8,0,[]
,,,,,,,
344,Line 10 - 11,0.7,0,0.2,0.8,0,[]
,,,,,,,
345,Line 10 - 13,0.7,0,0.2,0.8,0,[]
,,,,,,,
346,Line 13 - 14,0.7,0,0.2,0.8,0,[]
,,,,,,,
347,Line 16 - 19,0.7,0,0.2,0.8,1,"[('G 05', 'Over-Speed', '1.66'), ('Load 12A_UF', '12.39'), ('Load 07A_UF', '12.39'), ('Load 08A_UF', '12.39'), ('Load 23A_UF', '12.39'), ('Load 21A_UF', '12.40'), ('Load 04A_UF', '12.40'), ('Load 15A_UF', '12.40'), ('Load 24A_UF', '12.40'), ('Load 16A_UF', '12.40'), ('Load 29A_UF', '12.40'), ('Load 28A_UF', '12.40'), ('Load 18A_UF', '12.40'), ('Load 27A_UF', '12.40'), ('Load 26A_UF', '12.40'), ('Load 03A_UF', '12.40'), ('Load 25A_UF', '12.41')]"
,,,,,,,
348,Line 16 - 21,0.7,0,0.2,0.8,0,[]
,,,,,,,
349,Line 16 - 24,0.7,0,0.2,0.8,0,[]
,,,,,,,
350,Line 26 - 28,0.7,0,0.2,0.8,0,[]
,,,,,,,
351,Line 26 - 29,0.7,0,0.2,0.8,0,[]
,,,,,,,
352,Line 28 - 29,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.24')]"
,,,,,,,
353,Line 23 - 24,0.7,0,0.2,0.8,0,[]
,,,,,,,
354,Line 22 - 23,0.7,0,0.2,0.8,0,[]
,,,,,,,
355,Line 21 - 22,0.7,0,0.2,0.8,0,[]
,,,,,,,
356,Line 03 - 18,0.7,0,0.2,0.8,0,[]
,,,,,,,
357,Line 08 - 09,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.74')]"
,,,,,,,
358,Line 07 - 08,0.7,0,0.2,0.8,0,[]
,,,,,,,
359,Line 02 - 25,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.16')]"
,,,,,,,
360,Line 01 - 02,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.80')]"
,,,,,,,
361,Line 25 - 26,0.7,0,0.2,0.8,0,[]
,,,,,,,
362,Line 17 - 18,0.7,0,0.2,0.8,0,[]
,,,,,,,
363,Line 26 - 27,0.7,0,0.2,0.8,0,[]
,,,,,,,
364,Line 17 - 27,0.7,0,0.2,0.8,0,[]
,,,,,,,
365,Line 16 - 17,0.7,0,0.2,0.8,0,[]
,,,,,,,
366,Line 15 - 16,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '1.98')]"
,,,,,,,
367,Line 14 - 15,0.7,0,0.2,0.8,0,[]
,,,,,,,
368,Line 04 - 14,0.7,0,0.2,0.8,0,[]
,,,,,,,
369,Line 03 - 04,0.7,0,0.2,0.8,0,[]
,,,,,,,
370,Line 02 - 03,0.7,0,0.2,0.8,0,[]
,,,,,,,
371,Line 01 - 39,0.7,0,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.96')]"
,,,,,,,
372,Line 09 - 39,0.7,0,0.2,0.8,0,[]
,,,,,,,
373,Line 05 - 08,0.7,0,0.2,0.8,0,[]
,,,,,,,
374,Line 05 - 06,0.7,0,0.2,0.8,0,[]
,,,,,,,
375,Line 04 - 05,0.7,0,0.2,1,0,[]
,,,,,,,
376,Line 06 - 07,0.7,0,0.2,1,0,[]
,,,,,,,
377,Line 06 - 11,0.7,0,0.2,1,0,[]
,,,,,,,
378,Line 10 - 11,0.7,0,0.2,1,0,[]
,,,,,,,
379,Line 10 - 13,0.7,0,0.2,1,0,[]
,,,,,,,
380,Line 13 - 14,0.7,0,0.2,1,0,[]
,,,,,,,
381,Line 16 - 19,0.7,0,0.2,1,1,"[('G 05', 'Over-Speed', '1.68'), ('Load 23A_UF', '24.64'), ('Load 21A_UF', '24.64'), ('Load 24A_UF', '24.65'), ('Load 29A_UF', '24.65'), ('Load 16A_UF', '24.65'), ('Load 28A_UF', '24.65'), ('Load 15A_UF', '24.65'), ('Load 12A_UF', '24.65'), ('Load 27A_UF', '24.65'), ('Load 26A_UF', '24.65'), ('Load 18A_UF', '24.65'), ('Load 04A_UF', '24.65'), ('Load 07A_UF', '24.65'), ('Load 08A_UF', '24.65'), ('Load 03A_UF', '24.65')]"
,,,,,,,
382,Line 16 - 21,0.7,0,0.2,1,0,[]
,,,,,,,
383,Line 16 - 24,0.7,0,0.2,1,0,[]
,,,,,,,
384,Line 26 - 28,0.7,0,0.2,1,0,[]
,,,,,,,
385,Line 26 - 29,0.7,0,0.2,1,0,[]
,,,,,,,
386,Line 28 - 29,0.7,0,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.28')]"
,,,,,,,
387,Line 23 - 24,0.7,0,0.2,1,0,[]
,,,,,,,
388,Line 22 - 23,0.7,0,0.2,1,0,[]
,,,,,,,
389,Line 21 - 22,0.7,0,0.2,1,0,[]
,,,,,,,
390,Line 03 - 18,0.7,0,0.2,1,0,[]
,,,,,,,
391,Line 08 - 09,0.7,0,0.2,1,0,[]
,,,,,,,
392,Line 07 - 08,0.7,0,0.2,1,0,[]
,,,,,,,
393,Line 02 - 25,0.7,0,0.2,1,0,[]
,,,,,,,
394,Line 01 - 02,0.7,0,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.87')]"
,,,,,,,
395,Line 25 - 26,0.7,0,0.2,1,0,[]
,,,,,,,
396,Line 17 - 18,0.7,0,0.2,1,0,[]
,,,,,,,
397,Line 26 - 27,0.7,0,0.2,1,0,[]
,,,,,,,
398,Line 17 - 27,0.7,0,0.2,1,0,[]
,,,,,,,
399,Line 16 - 17,0.7,0,0.2,1,0,[]
,,,,,,,
400,Line 15 - 16,0.7,0,0.2,1,1,"[('NSG_2', 'OverVoltage', '1.99')]"
,,,,,,,
401,Line 14 - 15,0.7,0,0.2,1,0,[]
,,,,,,,
402,Line 04 - 14,0.7,0,0.2,1,0,[]
,,,,,,,
403,Line 03 - 04,0.7,0,0.2,1,0,[]
,,,,,,,
404,Line 02 - 03,0.7,0,0.2,1,0,[]
,,,,,,,
405,Line 01 - 39,0.7,0,0.2,1,0,[]
,,,,,,,
406,Line 09 - 39,0.7,0,0.2,1,0,[]
,,,,,,,
407,Line 05 - 08,0.7,0,0.2,1,0,[]
,,,,,,,
408,Line 05 - 06,0.7,0,0.2,1,0,[]
,,,,,,,
409,Line 04 - 05,0.7,0,0.4,0,0,[]
,,,,,,,
410,Line 06 - 07,0.7,0,0.4,0,0,[]
,,,,,,,
411,Line 06 - 11,0.7,0,0.4,0,0,[]
,,,,,,,
412,Line 10 - 11,0.7,0,0.4,0,0,[]
,,,,,,,
413,Line 10 - 13,0.7,0,0.4,0,0,[]
,,,,,,,
414,Line 13 - 14,0.7,0,0.4,0,0,[]
,,,,,,,
415,Line 16 - 19,0.7,0,0.4,0,1,"[('G 05', 'Over-Speed', '1.72'), ('Load 08A_UF', '9.10'), ('Load 07A_UF', '9.10'), ('Load 12A_UF', '9.10'), ('Load 04A_UF', '9.10'), ('Load 03A_UF', '9.11'), ('Load 15A_UF', '9.11'), ('Load 25A_UF', '9.11'), ('Load 18A_UF', '9.11'), ('Load 16A_UF', '9.11'), ('Load 24A_UF', '9.11'), ('Load 27A_UF', '9.11'), ('Load 21A_UF', '9.11'), ('Load 26A_UF', '9.11'), ('Load 23A_UF', '9.11'), ('Load 28A_UF', '9.12')]"
,,,,,,,
416,Line 16 - 21,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.07')]"
,,,,,,,
417,Line 16 - 24,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.04')]"
,,,,,,,
418,Line 26 - 28,0.7,0,0.4,0,0,[]
,,,,,,,
419,Line 26 - 29,0.7,0,0.4,0,0,[]
,,,,,,,
420,Line 28 - 29,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.17')]"
,,,,,,,
421,Line 23 - 24,0.7,0,0.4,0,0,[]
,,,,,,,
422,Line 22 - 23,0.7,0,0.4,0,0,[]
,,,,,,,
423,Line 21 - 22,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.18')]"
,,,,,,,
424,Line 03 - 18,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.06')]"
,,,,,,,
425,Line 08 - 09,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.56')]"
,,,,,,,
426,Line 07 - 08,0.7,0,0.4,0,0,[]
,,,,,,,
427,Line 02 - 25,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.09')]"
,,,,,,,
428,Line 01 - 02,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.38'), ('G 01', 'Under-Speed', '4.82')]"
,,,,,,,
429,Line 25 - 26,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.10')]"
,,,,,,,
430,Line 17 - 18,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.05')]"
,,,,,,,
431,Line 26 - 27,0.7,0,0.4,0,0,[]
,,,,,,,
432,Line 17 - 27,0.7,0,0.4,0,0,[]
,,,,,,,
433,Line 16 - 17,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.22')]"
,,,,,,,
434,Line 15 - 16,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.04')]"
,,,,,,,
435,Line 14 - 15,0.7,0,0.4,0,0,[]
,,,,,,,
436,Line 04 - 14,0.7,0,0.4,0,0,[]
,,,,,,,
437,Line 03 - 04,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.08')]"
,,,,,,,
438,Line 02 - 03,0.7,0,0.4,0,0,[]
,,,,,,,
439,Line 01 - 39,0.7,0,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.75'), ('G 01', 'Under-Speed', '5.44')]"
,,,,,,,
440,Line 09 - 39,0.7,0,0.4,0,0,[]
,,,,,,,
441,Line 05 - 08,0.7,0,0.4,0,0,[]
,,,,,,,
442,Line 05 - 06,0.7,0,0.4,0,0,[]
,,,,,,,
443,Line 04 - 05,0.7,0,0.4,0.2,0,[]
,,,,,,,
444,Line 06 - 07,0.7,0,0.4,0.2,0,[]
,,,,,,,
445,Line 06 - 11,0.7,0,0.4,0.2,1,"[('NSG_2', 'UnderFrequency', '1.26'), ('G 02', 'UV', '2.09'), ('G 03', 'UV', '2.09'), ('G 08', 'UV', '2.09'), ('G 10', 'Over-Speed', '4.31'), ('G 01', 'Under-Speed', '6.17'), ('Load 08B_UF', '6.22'), ('Load 08A_UF', '6.22'), ('G 04', 'Over-Speed', '6.28'), ('G 07', 'Over-Speed', '6.28'), ('G 09', 'Over-Speed', '6.46'), ('G 05', 'Over-Speed', '6.48'), ('NSG_3', 'OverFrequency', '6.83'), ('G 06', 'Over-Speed', '7.08'), ('Load 03A_UF', '7.10'), ('Load 03B_UF', '7.10'), ('Load 03C_UF', '7.10'), ('Load 03D_UF', '7.10'), ('Load 07A_UF', '7.10'), ('Load 07B_UF', '7.10'), ('Load 07C_UF', '7.10'), ('Load 07D_UF', '7.10'), ('Load 08C_UF', '7.10'), ('Load 08D_UF', '7.10'), ('Load 15A_UF', '7.10'), ('Load 15B_UF', '7.10'), ('Load 15C_UF', '7.10'), ('Load 15D_UF', '7.10'), ('Load 16A_UF', '7.10'), ('Load 16B_UF', '7.10'), ('Load 16C_UF', '7.10'), ('Load 16D_UF', '7.10'), ('Load 20A_UF', '7.10'), ('Load 20B_UF', '7.10'), ('Load 20C_UF', '7.10'), ('Load 20D_UF', '7.10'), ('Load 24A_UF', '7.10'), ('Load 24B_UF', '7.10'), ('Load 24C_UF', '7.10'), ('Load 24D_UF', '7.10'), ('Load 25A_UF', '7.10'), ('Load 25B_UF', '7.10'), ('Load 25C_UF', '7.10'), ('Load 25D_UF', '7.10')]"
,,,,,,,
446,Line 10 - 11,0.7,0,0.4,0.2,0,[]
,,,,,,,
447,Line 10 - 13,0.7,0,0.4,0.2,0,[]
,,,,,,,
448,Line 13 - 14,0.7,0,0.4,0.2,0,[]
,,,,,,,
449,Line 16 - 19,0.7,0,0.4,0.2,1,"[('G 05', 'Over-Speed', '1.63'), ('Load 23A_UF', '12.95'), ('Load 21A_UF', '12.95'), ('Load 24A_UF', '12.96'), ('Load 16A_UF', '12.96'), ('Load 15A_UF', '12.96'), ('Load 08A_UF', '12.96'), ('Load 07A_UF', '12.96'), ('Load 12A_UF', '12.96'), ('Load 04A_UF', '12.96'), ('Load 18A_UF', '12.96'), ('Load 03A_UF', '12.97'), ('Load 27A_UF', '12.97')]"
,,,,,,,
450,Line 16 - 21,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.12')]"
,,,,,,,
451,Line 16 - 24,0.7,0,0.4,0.2,0,[]
,,,,,,,
452,Line 26 - 28,0.7,0,0.4,0.2,0,[]
,,,,,,,
453,Line 26 - 29,0.7,0,0.4,0.2,0,[]
,,,,,,,
454,Line 28 - 29,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.22')]"
,,,,,,,
455,Line 23 - 24,0.7,0,0.4,0.2,0,[]
,,,,,,,
456,Line 22 - 23,0.7,0,0.4,0.2,0,[]
,,,,,,,
457,Line 21 - 22,0.7,0,0.4,0.2,0,[]
,,,,,,,
458,Line 03 - 18,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.08')]"
,,,,,,,
459,Line 08 - 09,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.63')]"
,,,,,,,
460,Line 07 - 08,0.7,0,0.4,0.2,0,[]
,,,,,,,
461,Line 02 - 25,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.10')]"
,,,,,,,
462,Line 01 - 02,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.65'), ('NSG_3', 'OverVoltage(1)', '2.74'), ('G 01', 'Under-Speed', '5.28')]"
,,,,,,,
463,Line 25 - 26,0.7,0,0.4,0.2,0,[]
,,,,,,,
464,Line 17 - 18,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.05')]"
,,,,,,,
465,Line 26 - 27,0.7,0,0.4,0.2,0,[]
,,,,,,,
466,Line 17 - 27,0.7,0,0.4,0.2,0,[]
,,,,,,,
467,Line 16 - 17,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.23')]"
,,,,,,,
468,Line 15 - 16,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.02')]"
,,,,,,,
469,Line 14 - 15,0.7,0,0.4,0.2,0,[]
,,,,,,,
470,Line 04 - 14,0.7,0,0.4,0.2,0,[]
,,,,,,,
471,Line 03 - 04,0.7,0,0.4,0.2,0,[]
,,,,,,,
472,Line 02 - 03,0.7,0,0.4,0.2,0,[]
,,,,,,,
473,Line 01 - 39,0.7,0,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '3.07'), ('NSG_3', 'OverVoltage(1)', '3.42'), ('G 01', 'Under-Speed', '8.06')]"
,,,,,,,
474,Line 09 - 39,0.7,0,0.4,0.2,0,[]
,,,,,,,
475,Line 05 - 08,0.7,0,0.4,0.2,0,[]
,,,,,,,
476,Line 05 - 06,0.7,0,0.4,0.2,0,[]
,,,,,,,
477,Line 04 - 05,0.7,0,0.4,0.4,1,"[('G 04', 'Under-Speed', '1.09'), ('G 05', 'Under-Speed', '1.09'), ('G 06', 'Under-Speed', '1.09'), ('G 07', 'Under-Speed', '1.09'), ('G 08', 'Under-Speed', '1.09'), ('G 10', 'Under-Speed', '1.09'), ('G 03', 'UV', '1.31'), ('G 02', 'UV', '1.46'), ('NSG_2', 'UnderVoltage', '1.85'), ('NSG_3', 'UnderVoltage(1)', '1.95'), ('G 09', 'UV', '2.09'), ('G 01', 'Under-Speed', '2.76')]"
,,,,,,,
478,Line 06 - 07,0.7,0,0.4,0.4,0,[]
,,,,,,,
479,Line 06 - 11,0.7,0,0.4,0.4,0,[]
,,,,,,,
480,Line 10 - 11,0.7,0,0.4,0.4,0,[]
,,,,,,,
481,Line 10 - 13,0.7,0,0.4,0.4,0,[]
,,,,,,,
482,Line 13 - 14,0.7,0,0.4,0.4,0,[]
,,,,,,,
483,Line 16 - 19,0.7,0,0.4,0.4,1,"[('G 05', 'Over-Speed', '1.64'), ('Load 07A_UF', '31.22'), ('Load 08A_UF', '31.23'), ('Load 04A_UF', '31.23'), ('Load 15A_UF', '31.24'), ('Load 18A_UF', '31.24')]"
,,,,,,,
484,Line 16 - 21,0.7,0,0.4,0.4,0,[]
,,,,,,,
485,Line 16 - 24,0.7,0,0.4,0.4,0,[]
,,,,,,,
486,Line 26 - 28,0.7,0,0.4,0.4,0,[]
,,,,,,,
487,Line 26 - 29,0.7,0,0.4,0.4,0,[]
,,,,,,,
488,Line 28 - 29,0.7,0,0.4,0.4,0,[]
,,,,,,,
489,Line 23 - 24,0.7,0,0.4,0.4,0,[]
,,,,,,,
490,Line 22 - 23,0.7,0,0.4,0.4,0,[]
,,,,,,,
491,Line 21 - 22,0.7,0,0.4,0.4,0,[]
,,,,,,,
492,Line 03 - 18,0.7,0,0.4,0.4,0,[]
,,,,,,,
493,Line 08 - 09,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.70')]"
,,,,,,,
494,Line 07 - 08,0.7,0,0.4,0.4,3,Error
,,,,,,,
495,Line 02 - 25,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.15')]"
,,,,,,,
496,Line 01 - 02,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.92')]"
,,,,,,,
497,Line 25 - 26,0.7,0,0.4,0.4,0,[]
,,,,,,,
498,Line 17 - 18,0.7,0,0.4,0.4,0,[]
,,,,,,,
499,Line 26 - 27,0.7,0,0.4,0.4,0,[]
,,,,,,,
500,Line 17 - 27,0.7,0,0.4,0.4,0,[]
,,,,,,,
501,Line 16 - 17,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.30')]"
,,,,,,,
502,Line 15 - 16,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.02')]"
,,,,,,,
503,Line 14 - 15,0.7,0,0.4,0.4,0,[]
,,,,,,,
504,Line 04 - 14,0.7,0,0.4,0.4,0,[]
,,,,,,,
505,Line 03 - 04,0.7,0,0.4,0.4,0,[]
,,,,,,,
506,Line 02 - 03,0.7,0,0.4,0.4,0,[]
,,,,,,,
507,Line 01 - 39,0.7,0,0.4,0.4,1,"[('NSG_2', 'OverVoltage', '2.88')]"
,,,,,,,
508,Line 09 - 39,0.7,0,0.4,0.4,0,[]
,,,,,,,
509,Line 05 - 08,0.7,0,0.4,0.4,0,[]
,,,,,,,
510,Line 05 - 06,0.7,0,0.4,0.4,0,[]
,,,,,,,
511,Line 04 - 05,0.7,0,0.4,0.6,0,[]
,,,,,,,
512,Line 06 - 07,0.7,0,0.4,0.6,0,[]
,,,,,,,
513,Line 06 - 11,0.7,0,0.4,0.6,0,[]
,,,,,,,
514,Line 10 - 11,0.7,0,0.4,0.6,0,[]
,,,,,,,
515,Line 10 - 13,0.7,0,0.4,0.6,0,[]
,,,,,,,
516,Line 13 - 14,0.7,0,0.4,0.6,0,[]
,,,,,,,
517,Line 16 - 19,0.7,0,0.4,0.6,1,"[('G 05', 'Over-Speed', '1.66'), ('Load 29A_UF', '12.15'), ('Load 28A_UF', '12.15'), ('Load 25A_UF', '12.15'), ('Load 26A_UF', '12.15'), ('Load 23A_UF', '12.15'), ('Load 27A_UF', '12.15'), ('Load 21A_UF', '12.15'), ('Load 18A_UF', '12.15'), ('Load 24A_UF', '12.16'), ('Load 16A_UF', '12.16'), ('Load 03A_UF', '12.16'), ('Load 15A_UF', '12.16'), ('Load 08A_UF', '12.16'), ('Load 04A_UF', '12.16'), ('Load 07A_UF', '12.16'), ('Load 12A_UF', '12.16')]"
,,,,,,,
518,Line 16 - 21,0.7,0,0.4,0.6,0,[]
,,,,,,,
519,Line 16 - 24,0.7,0,0.4,0.6,0,[]
,,,,,,,
520,Line 26 - 28,0.7,0,0.4,0.6,0,[]
,,,,,,,
521,Line 26 - 29,0.7,0,0.4,0.6,0,[]
,,,,,,,
522,Line 28 - 29,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.23')]"
,,,,,,,
523,Line 23 - 24,0.7,0,0.4,0.6,0,[]
,,,,,,,
524,Line 22 - 23,0.7,0,0.4,0.6,0,[]
,,,,,,,
525,Line 21 - 22,0.7,0,0.4,0.6,0,[]
,,,,,,,
526,Line 03 - 18,0.7,0,0.4,0.6,0,[]
,,,,,,,
527,Line 08 - 09,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.70')]"
,,,,,,,
528,Line 07 - 08,0.7,0,0.4,0.6,0,[]
,,,,,,,
529,Line 02 - 25,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.14')]"
,,,,,,,
530,Line 01 - 02,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.79')]"
,,,,,,,
531,Line 25 - 26,0.7,0,0.4,0.6,0,[]
,,,,,,,
532,Line 17 - 18,0.7,0,0.4,0.6,0,[]
,,,,,,,
533,Line 26 - 27,0.7,0,0.4,0.6,0,[]
,,,,,,,
534,Line 17 - 27,0.7,0,0.4,0.6,0,[]
,,,,,,,
535,Line 16 - 17,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.39')]"
,,,,,,,
536,Line 15 - 16,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.00')]"
,,,,,,,
537,Line 14 - 15,0.7,0,0.4,0.6,0,[]
,,,,,,,
538,Line 04 - 14,0.7,0,0.4,0.6,0,[]
,,,,,,,
539,Line 03 - 04,0.7,0,0.4,0.6,0,[]
,,,,,,,
540,Line 02 - 03,0.7,0,0.4,0.6,0,[]
,,,,,,,
541,Line 01 - 39,0.7,0,0.4,0.6,1,"[('NSG_2', 'OverVoltage', '2.88')]"
,,,,,,,
542,Line 09 - 39,0.7,0,0.4,0.6,0,[]
,,,,,,,
543,Line 05 - 08,0.7,0,0.4,0.6,0,[]
,,,,,,,
544,Line 05 - 06,0.7,0,0.4,0.6,0,[]
,,,,,,,
545,Line 04 - 05,0.7,0,0.4,0.8,0,[]
,,,,,,,
546,Line 06 - 07,0.7,0,0.4,0.8,0,[]
,,,,,,,
547,Line 06 - 11,0.7,0,0.4,0.8,0,[]
,,,,,,,
548,Line 10 - 11,0.7,0,0.4,0.8,0,[]
,,,,,,,
549,Line 10 - 13,0.7,0,0.4,0.8,0,[]
,,,,,,,
550,Line 13 - 14,0.7,0,0.4,0.8,0,[]
,,,,,,,
551,Line 16 - 19,0.7,0,0.4,0.8,1,"[('G 05', 'Over-Speed', '1.68'), ('Load 23A_UF', '23.30'), ('Load 21A_UF', '23.30'), ('Load 12A_UF', '23.30'), ('Load 24A_UF', '23.30'), ('Load 08A_UF', '23.30'), ('Load 16A_UF', '23.30'), ('Load 07A_UF', '23.30'), ('Load 15A_UF', '23.30'), ('Load 04A_UF', '23.31'), ('Load 29A_UF', '23.31'), ('Load 18A_UF', '23.31'), ('Load 28A_UF', '23.31'), ('Load 27A_UF', '23.31'), ('Load 03A_UF', '23.31'), ('Load 26A_UF', '23.31'), ('Load 25A_UF', '23.31')]"
,,,,,,,
552,Line 16 - 21,0.7,0,0.4,0.8,0,[]
,,,,,,,
553,Line 16 - 24,0.7,0,0.4,0.8,0,[]
,,,,,,,
554,Line 26 - 28,0.7,0,0.4,0.8,0,[]
,,,,,,,
555,Line 26 - 29,0.7,0,0.4,0.8,0,[]
,,,,,,,
556,Line 28 - 29,0.7,0,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.26')]"
,,,,,,,
557,Line 23 - 24,0.7,0,0.4,0.8,0,[]
,,,,,,,
558,Line 22 - 23,0.7,0,0.4,0.8,0,[]
,,,,,,,
559,Line 21 - 22,0.7,0,0.4,0.8,0,[]
,,,,,,,
560,Line 03 - 18,0.7,0,0.4,0.8,0,[]
,,,,,,,
561,Line 08 - 09,0.7,0,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.78')]"
,,,,,,,
562,Line 07 - 08,0.7,0,0.4,0.8,0,[]
,,,,,,,
563,Line 02 - 25,0.7,0,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.19')]"
,,,,,,,
564,Line 01 - 02,0.7,0,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.81')]"
,,,,,,,
565,Line 25 - 26,0.7,0,0.4,0.8,0,[]
,,,,,,,
566,Line 17 - 18,0.7,0,0.4,0.8,0,[]
,,,,,,,
567,Line 26 - 27,0.7,0,0.4,0.8,0,[]
,,,,,,,
