"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverFrequency'),('NSG_2', 'OverVoltage'),('G 10', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('G 07', 'UV'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency(2)'),('G 09', 'Under-Speed'),('G 05', 'Under-Speed'),('G 08', 'Under-Speed'),('G 04', 'Under-Speed'),('G 01', 'Under-Speed'),('G 06', 'UV')]",1,172,2244-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,173,2298-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B')]",1,174,2309-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_B'),('Load_D'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 07', 'UV'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency'),('NSG_1', 'UnderFrequency(1)'),('G 01', 'Under-Speed'),('G 04', 'UV'),('G 06', 'UV'),('G 05', 'UV'),('G 08', 'UV'),('G 10', 'UV')]",1,175,2448-
"[('G 02', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('G 03', 'UV')]",1,176,2479-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,177,2502-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,178,2706-
"[('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('G 03', 'Over-Speed'),('G 07', 'Over-Speed'),('G 04', 'Over-Speed'),('G 06', 'Over-Speed'),('G 02', 'UV'),('G 09', 'Over-Speed'),('G 05', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('NSG_3', 'UnderFrequency')]",1,179,2738-
"[('G 02', 'UV'),('NSG_1', 'OverVoltage'),('NSG_2', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,180,2887-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,181,2910-
"[('NSG_3', 'OverFrequency'),('NSG_2', 'OverFrequency(1)')]",1,182,2923-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('G 07', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C')]",1,183,3114-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,184,3125-
"[('NSG_2', 'UnderFrequency'),('NSG_1', 'OverVoltage(1)')]",1,185,3146-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('G 07', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C')]",1,186,3318-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('Load_B'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,187,3329-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,188,3499-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,189,3522-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('NSG_3', 'UnderVoltage(1)'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,190,3533-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,191,3703-
"[('NSG_1', 'OverVoltage'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('G 07', 'UV'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 02', 'Under-Speed'),('G 03', 'Under-Speed'),('G 04', 'Under-Speed'),('G 05', 'Under-Speed'),('G 06', 'Under-Speed'),('G 08', 'Under-Speed')]",1,192,3742-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('NSG_2', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,193,3907-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,194,3930-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 08', 'Over-Speed'),('G 09', 'Over-Speed'),('G 10', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'Over-Speed'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 02', 'UV'),('G 01', 'Over-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('NSG_3', 'UnderVoltage(2)')]",1,195,4253-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,196,4349-
"[('NSG_3', 'OverFrequency')]",1,197,4351-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,198,4519-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('NSG_3', 'UnderVoltage(1)'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,199,4542-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B')]",1,200,4723-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A')]",1,201,4746-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,202,4927-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,203,4950-
"[('NSG_1', 'OverVoltage'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,204,4961-
"[('NSG_1', 'OverFrequency'),('G 02', 'UV'),('G 03', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('G 04', 'UV'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_D'),('Load_B'),('Load_D'),('Load_B'),('Load_C'),('Load_B'),('Load_B'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('G 05', 'UV'),('G 06', 'UV'),('G 07', 'UV')]",1,205,4963-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('NSG_2', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,206,5131-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('NSG_3', 'UnderVoltage'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,207,5165-
"[('NSG_3', 'UnderFrequency')]",1,208,5167-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('Load_B'),('NSG_3', 'UnderVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,209,5358-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,210,5539-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('G 04', 'Under-Speed'),('G 05', 'Under-Speed'),('G 06', 'Under-Speed'),('G 07', 'Under-Speed'),('G 08', 'Under-Speed'),('G 09', 'Under-Speed'),('G 10', 'Under-Speed'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_D'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_D'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_B'),('Load_A'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_A'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)')]",1,211,5562-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('Load_A'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('NSG_3', 'UnderVoltage'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,212,5573-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,213,5743-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B')]",1,214,5766-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('NSG_3', 'UnderVoltage(1)')]",1,215,5777-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A')]",1,216,5936-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('NSG_3', 'UnderVoltage(1)'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C')]",1,217,5970-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 02', 'UV'),('G 03', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_A'),('Load_C'),('Load_B'),('G 08', 'UV'),('G 10', 'UV'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_C'),('Load_B'),('Load_B'),('Load_D'),('Load_D'),('Load_C'),('Load_A'),('Load_C'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_B'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 06', 'UV'),('G 07', 'UV'),('G 05', 'UV')]",1,218,5981-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('G 07', 'UV'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D')]",1,219,6119-
