"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,512,17555-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 29A_UF'),('Load 07A_UF'),('Load 28A_UF')]",1,513,17556-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 04', 'UV'),('G 06', 'UV')]",1,514,17559-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 20A_UF'),('Load 23A_UF'),('Load 29A_UF')]",1,515,17563-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(1)'),('NSG_1', 'OverVoltage(2)')]",1,516,17712-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF'",1,517,17763-
"[('G 04', 'Over-Speed'),('G 10', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 05', 'Under-Speed')]",1,518,17850-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,519,17967-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,520,18197-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 15A_UF'),('Load 04A_UF'),('Load 20A_UF')]",1,521,18372-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF'),('Load 29A_UF')]",1,522,18571-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 29A_UF'),('Load 04A_UF')]",1,523,18576-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,524,18644-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 08A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,525,18775-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 21A_UF'),('Load 08A_UF')]",1,526,18787-
"[('G 05', 'Over-Speed'),('Load 03A_UF'),('Load 08A_UF'),('Load 25A_UF'),('Load 18A_UF')]",1,527,19591-
"[('NSG_1', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,528,19599-
"[('NSG_1', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 23A_UF'),('Load 28A_UF')]",1,529,19603-
"[('NSG_1', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,530,19609-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,531,19630-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,532,19664-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 15A_UF')]",1,533,19795-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 23A_UF'),('Load 26A_UF')]",1,534,20208-
"[('NSG_2', 'UnderFrequency')]",1,535,20367-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF')]",1,536,20777-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF')]",1,537,20820-
"[('NSG_1', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 20A_UF'),('Load 28A_UF')]",1,538,20823-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 26A_UF'),('Load 28A_UF')]",1,539,21024-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 03A_UF'),('Load 07A_UF')]",1,540,21053-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 02', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed')]",1,541,21372-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 03A_UF'),('Load 25A_UF')]",1,542,22044-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 25A_UF'),('Load 03A_UF')]",1,543,22078-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 28A_UF'),('Load 26A_UF'),('Load 29A_UF')]",1,544,22146-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 25A_UF'),('Load 23A_UF')]",1,545,22243-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 08A_UF'),('Load 03A_UF')]",1,546,22248-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('G 03', 'UV'),('NSG_3', 'UnderVoltage')]",1,547,22494-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 03A_UF'),('Load 08A_UF'),('Load 12A_UF')]",1,548,22663-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('Load 23A_UF')]",1,549,22675-
"[('G 10', 'Over-Speed'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_2', 'UnderVoltage')]",1,550,22679-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 04A_UF'),('Load 15A_UF'),('Load 21A_UF')]",1,551,22727-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 23A_UF'),('Load 28A_UF')]",1,552,22765-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 03A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,553,22799-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,554,22840-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 24A_UF'),('Load 16A_UF'),('Load 07A_UF')]",1,555,22897-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF')]",1,556,22901-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",1,557,22908-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 12A_UF')]",1,558,22931-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 04A_UF'),('Load 08A_UF'),('Load 03A_UF')]",1,559,22942-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 21A_UF'),('Load 16A_UF'),('Load 24A_UF')]",1,560,22965-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 23A_UF'),('Load 28A_UF'),('Load 25A_UF')]",1,561,22969-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 04A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,562,22976-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 28A_UF'),('Load 27A_UF')]",1,563,23030-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 16A_UF'),('Load 24A_UF'),('Load 21A_UF')]",1,564,23033-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 29A_UF')]",1,565,23067-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 18A_UF'),('Load 04A_UF'),('Load 27A_UF')]",1,566,23071-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 24A_UF'),('Load 12A_UF')]",1,567,23135-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load 08A_UF'),('Load 04A_UF')]",1,568,23171-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 21A_UF'),('Load 20A_UF'),('Load 12A_UF')]",1,569,23180-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load 07A_UF'),('Load 08A_UF')]",1,570,23205-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 03A_UF'),('Load 28A_UF')]",1,571,23207-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load 12A_UF'),('Load 07A_UF')]",1,572,23239-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 16A_UF')]",1,573,23248-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,574,23268-
"[('G 02', 'UV'),('G 03', 'UV'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF')]",1,575,23394-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('G 03', 'UV')]",1,576,23514-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(4)')]",1,577,23579-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 07A_UF')]",1,578,23807-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage')]",1,579,23854-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 25A_UF'),('Load 28A_UF')]",1,580,23875-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 20A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,581,23883-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 10', 'Over-Speed'),('G 02', 'Under-Speed')]",1,582,23933-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF')]",1,583,23955-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF'),('Load 25A_UF')]",1,584,24023-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverFrequency'),('Load 25A_UF'),('Load 12A_UF')]",1,585,24055-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 08A_UF'),('Load 15A_UF'),('Load 12A_UF')]",1,586,24064-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 25A_UF'),('Load 29A_UF')]",1,587,24091-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 12A_UF'),('Load 16A_UF'),('Load 24A_UF')]",1,588,24098-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 23A_UF'),('Load 08A_UF')]",1,589,24113-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,590,24125-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 29A_UF')]",1,591,24132-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 12A_UF'),('Load 04A_UF')]",1,592,24181-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 04A_UF')]",1,593,24193-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,594,24284-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 21A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,595,24318-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 20A_UF')]",1,596,24363-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 12A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,597,24393-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF'),('Load 26A_UF')]",1,598,24431-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 29A_UF'),('Load 07A_UF'),('Load 28A_UF')]",1,599,24438-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 24A_UF'),('Load 20A_UF'),('Load 16A_UF'",1,600,24461-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'UnderVoltage'),('G 01', 'Under-Speed'),('Load 23A_UF')]",1,601,24500-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('NSG_3', 'UnderVoltage(1)')]",1,602,24534-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('G 01', 'Under-Speed')]",1,603,24545-
"[('G 03', 'UV'),('G 02', 'UV'),('G 10', 'Over-Speed'),('G 08', 'UV'),('NSG_1', 'UnderVoltage')]",1,604,24548-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(2)')]",1,605,24599-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)')]",1,606,24633-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 12A_UF'),('Load 23A_UF')]",1,607,24657-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 25A_UF'),('Load 08A_UF')]",1,608,24691-
"[('NSG_3', 'UnderFrequency'),('NSG_1', 'OverFrequency'),('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF')]",1,609,24719-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 12A_UF'),('Load 24A_UF')]",1,610,25039-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,611,25043-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 21A_UF'),('Load 23A_UF'),('Load 16A_UF')]",1,612,25050-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 20A_UF')]",1,613,25145-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 25A_UF'),('Load 21A_UF')]",1,614,25151-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 04A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,615,25152-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 08A_UF')]",1,616,25185-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF')]",1,617,25201-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 25A_UF')]",1,618,25211-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 08A_UF'),('Load 04A_UF'),('Load 25A_UF')]",1,619,25243-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 18A_UF'),('Load 25A_UF'),('Load 24A_UF')]",1,620,25254-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 21A_UF'),('Load 23A_UF')]",1,621,25338-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 20A_UF'),('Load 23A_UF'),('Load 28A_UF')]",1,622,25390-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 25A_UF'),('Load 07A_UF'),('Load 29A_UF')]",1,623,25410-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 08A_UF')]",1,624,25417-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 25A_UF'),('Load 03A_UF'),('Load 07A_UF')]",1,625,25423-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 23A_UF'),('Load 20A_UF'),('Load 28A_UF')]",1,626,25458-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,627,25478-
"[('NSG_2', 'OverVoltage'),('Load 04A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF')]",1,628,25508-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 26A_UF')]",1,629,25526-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,630,25594-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load 29A_UF'),('Load 24A_UF')]",1,631,25617-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 08A_UF')]",1,632,25619-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 24A_UF'),('Load 08A_UF')]",1,633,25651-
"[('NSG_2', 'OverVoltage'),('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,634,25682-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF')]",1,635,26161-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 26A_UF'),('Load 28A_UF')]",1,636,26192-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(2)'),('Load 07A_UF')]",1,637,26231-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 04A_UF')]",1,638,26233-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 12A_UF')]",1,639,26265-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 25A_UF')]",1,640,26341-
"[('NSG_2', 'OverVoltage'),('Load 28A_UF'),('Load 29A_UF'),('Load 27A_UF'),('Load 26A_UF')]",1,641,26409-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 21A_UF')]",1,642,26410-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF')]",1,643,26433-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 07A_UF')]",1,644,26435-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 07A_UF')]",1,645,26498-
"[('G 06', 'UV'),('G 07', 'UV'),('Load 23A_UF'),('Load 23B_UF'),('NSG_2', 'OverVoltage')]",1,646,26535-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 23A_UF'),('Load 24A_UF'),('Load 04A_UF')]",1,647,26562-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 12A_UF'),('Load 18A_UF')]",1,648,26565-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF')]",1,649,26580-
"[('NSG_2', 'OverVoltage'),('Load 16A_UF'),('Load 24A_UF'),('Load 21A_UF'),('Load 18A_UF')]",1,650,26614-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)')]",1,651,26673-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 08A_UF')]",1,652,26702-
"[('NSG_2', 'OverVoltage'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 04A_UF')]",1,653,26732-
"[('G 04', 'UV'),('G 06', 'UV'),('G 07', 'UV'),('G 02', 'UV'),('Load 23A_UF')]",1,654,26739-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 04', 'Over-Speed'),('G 01', 'Under-Speed')]",1,655,26749-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 21A_UF'),('Load 23A_UF')]",1,656,26766-
"[('G 06', 'UV'),('G 07', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 26A_UF')]",1,657,26773-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF'),('Load 12A_UF')]",1,658,26775-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 03A_UF'),('Load 25A_UF'),('Load 28A_UF')]",1,659,26804-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 03A_UF'),('Load 07A_UF'),('Load 29A_UF')]",1,660,26811-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 29A_UF')]",1,661,26838-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 07A_UF')]",1,662,26867-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,663,26872-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 08A_UF')]",1,664,26901-
"[('NSG_1', 'OverVoltage'),('Load 20A_UF'),('Load 21A_UF'),('Load 16A_UF'),('Load 26A_UF'",1,665,26943-
"[('NSG_1', 'UnderFrequency'),('Load 08A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 21A_UF')]",1,666,26963-
"[('NSG_1', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 24A_UF')]",1,667,27011-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 29A_UF'),('Load 07A_UF')]",1,668,27105-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 08A_UF'),('Load 07A_UF'),('Load 28A_UF')]",1,669,27147-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 24A_UF'),('Load 16A_UF'),('Load 21A_UF')]",1,670,27246-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 26A_UF')]",1,671,27285-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,672,27411-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF'),('Load 27A_UF')]",1,673,27412-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 03A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,674,27423-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 27A_UF')]",1,675,27429-
"[('NSG_2', 'OverVoltage'),('Load 15A_UF'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF')]",1,676,27430-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,677,27450-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 21A_UF'),('Load 04A_UF')]",1,678,27548-
"[('G 06', 'UV'),('G 07', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 28A_UF')]",1,679,27555-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 08A_UF'),('Load 26A_UF')]",1,680,27566-
"[('NSG_2', 'OverVoltage'),('Load 28A_UF'),('Load 29A_UF'),('Load 26A_UF'),('Load 27A_UF')]",1,681,27582-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF'),('Load 21A_UF')]",1,682,27591-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 26A_UF'),('Load 27A_UF'),('Load 28A_UF')]",1,683,27599-
"[('NSG_2', 'OverVoltage'),('Load 26A_UF'),('Load 25A_UF'),('Load 27A_UF'),('Load 28A_UF')]",1,684,27627-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 18A_UF'),('Load 25A_UF'),('Load 08A_UF')]",1,685,27633-
"[('G 10', 'Over-Speed'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 07', 'Over-Speed'),('G 08', 'Over-Speed')]",1,686,27641-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 03A_UF'),('Load 18A_UF'),('Load 08A_UF')]",1,687,27649-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 16A_UF')]",1,688,27688-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 21A_UF')]",1,689,27717-
"[('G 04', 'UV'),('G 06', 'UV'),('G 07', 'UV'),('Load 23A_UF'),('Load 23B_UF')]",1,690,27759-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 25A_UF'),('Load 28A_UF')]",1,691,27761-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 08', 'UV'),('G 04', 'Over-Speed')]",1,692,27769-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,693,27786-
"[('NSG_2', 'OverVoltage'),('Load 28A_UF'),('Load 27A_UF'),('Load 26A_UF'),('Load 18A_UF')]",1,694,27803-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,695,27804-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 29A_UF'),('Load 24A_UF')]",1,696,27858-
"[('NSG_2', 'OverVoltage'),('Load 04A_UF'),('Load 21A_UF'),('Load 08A_UF'),('Load 15A_UF')]",1,697,27956-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 25A_UF'),('Load 07A_UF')]",1,698,27980-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF'),('Load 08A_UF')]",1,699,27994-
